Entry	Entry name	Status	Protein names	Gene names	Organism	Gene names  (primary )	Gene names  (ordered locus )	Gene names  (ORF )
W0TA56	W0TA56_KLUMD	unreviewed	Ribonuclease H2 subunit B	RNH202 KLMA_30401	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RNH202		KLMA_30401
W0TF82	W0TF82_KLUMD	unreviewed	Protein-lysine N-methyltransferase EFM4 (EC 2.1.1.-) (Elongation factor methyltransferase 4)	EFM4 SEE1 KLMA_70172	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	EFM4		KLMA_70172
W0T963	W0T963_KLUMD	unreviewed	Putative aryl-alcohol dehydrogenase YPL088W	KLMA_40148	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40148
W0T4J4	W0T4J4_KLUMD	unreviewed	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	PFK1 KLMA_10341	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PFK1		KLMA_10341
W0TDY0	W0TDY0_KLUMD	unreviewed	Uncharacterized protein YIR003W	KLMA_50372	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50372
W0TD29	W0TD29_KLUMD	unreviewed	Origin recognition complex subunit 6	ORC6 KLMA_60251	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ORC6		KLMA_60251
W0TEX4	W0TEX4_KLUMD	unreviewed	Phosphate system positive regulatory protein PHO81	PHO81 KLMA_60050	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PHO81		KLMA_60050
W0TEJ9	W0TEJ9_KLUMD	unreviewed	Factor arrest protein 10	VPS64 KLMA_50582	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VPS64		KLMA_50582
W0TB72	W0TB72_KLUMD	unreviewed	Uncharacterized membrane protein YLR326W	KLMA_40042	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40042
W0T9Z6	W0T9Z6_KLUMD	unreviewed	Uncharacterized protein YMR209C	KLMA_40423	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40423
W0T6R1	W0T6R1_KLUMD	unreviewed	DNA damage response protein kinase DUN1	DUN1 KLMA_20647	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DUN1		KLMA_20647
W0T376	W0T376_KLUMD	unreviewed	DUF1640	KLMA_10213	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10213
W0T6A9	W0T6A9_KLUMD	unreviewed	Ribosome biogenesis protein RLP7	RLP7 KLMA_20482	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RLP7		KLMA_20482
W0TFM0	W0TFM0_KLUMD	unreviewed	Sporulation-specific mitogen-activated protein kinase SMK1	SMK1 KLMA_70327	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SMK1		KLMA_70327
W0T844	W0T844_KLUMD	unreviewed	Protein GVP36	GVP36 KLMA_20513	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GVP36		KLMA_20513
W0T2W0	W0T2W0_KLUMD	unreviewed	Probable transporter MCH2	MCH2 KLMA_10295	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MCH2		KLMA_10295
W0T776	W0T776_KLUMD	unreviewed	Diacylglycerol O-acyltransferase (EC 2.3.1.20)	DGA1 KLMA_20208	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DGA1		KLMA_20208
W0T6F4	W0T6F4_KLUMD	unreviewed	Ergosterol biosynthetic protein 28	ERG28 KLMA_20527	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ERG28		KLMA_20527
W0TC49	W0TC49_KLUMD	unreviewed	U3 small nucleolar RNA-associated protein 6	UTP6 KLMA_40579	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	UTP6		KLMA_40579
W0TDD9	W0TDD9_KLUMD	unreviewed	Coproporphyrinogen-III oxidase	HEM13 KLMA_40115	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HEM13		KLMA_40115
W0T9P8	W0T9P8_KLUMD	unreviewed	UDP-N-acetylglucosamine transferase subunit ALG14 (Asparagine-linked glycosylation protein 14)	ALG14 KLMA_40126	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ALG14		KLMA_40126
W0THG3	W0THG3_KLUMD	unreviewed	Multicopy suppressor of pop two	MPT5 KLMA_70413	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MPT5		KLMA_70413
W0TAQ7	W0TAQ7_KLUMD	unreviewed	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	DTD1 KLMA_20726	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DTD1		KLMA_20726
W0TDR8	W0TDR8_KLUMD	unreviewed	H2A super family protein	BUR6 KLMA_60199	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BUR6		KLMA_60199
W0T9T5	W0T9T5_KLUMD	unreviewed	Nucleoporin ASM4	ASM4 KLMA_20386	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ASM4		KLMA_20386
W0T8N8	W0T8N8_KLUMD	unreviewed	MFS_1	KLMA_10827	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10827
W0TD12	W0TD12_KLUMD	unreviewed	40S ribosomal protein S14	RPS14 KLMA_50264	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPS14		KLMA_50264
W0TGQ2	W0TGQ2_KLUMD	unreviewed	Cell division control protein 24	CDC24 KLMA_80244	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CDC24		KLMA_80244
W0T417	W0T417_KLUMD	unreviewed	pH-response regulator protein palI/RIM9	KLMA_10528	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10528
W0T890	W0T890_KLUMD	unreviewed	Hsp70/Hsp90 co-chaperone CNS1	CNS1 KLMA_30350	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CNS1		KLMA_30350
W0TB63	W0TB63_KLUMD	unreviewed	Bud site selection protein 6	BUD6 KLMA_40032	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BUD6		KLMA_40032
W0TBK4	W0TBK4_KLUMD	unreviewed	Uncharacterized protein YGR168C	KLMA_30179	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30179
W0TAP1	W0TAP1_KLUMD	unreviewed	Uncharacterized protein YPR085C	ASA1 KLMA_20711	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ASA1		KLMA_20711
W0T5G3	W0T5G3_KLUMD	unreviewed	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	PGS1 KLMA_10439	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PGS1		KLMA_10439
W0T5N5	W0T5N5_KLUMD	unreviewed	Mitochondrial protein PET191	PET191 KLMA_10726	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PET191		KLMA_10726
W0TIA0	W0TIA0_KLUMD	unreviewed	Protein MPE1	MPE1 KLMA_80250	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MPE1		KLMA_80250
W0TE50	W0TE50_KLUMD	unreviewed	Protein URA1	URA2 KLMA_60037	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	URA2		KLMA_60037
W0T4A8	W0T4A8_KLUMD	unreviewed	SNF2_N	ULS1 KLMA_10236	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ULS1		KLMA_10236
W0TGD3	W0TGD3_KLUMD	unreviewed	Kinesin-like protein	KAR3 KLMA_70285	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	KAR3		KLMA_70285
W0T7X2	W0T7X2_KLUMD	unreviewed	Flocculation protein FLO11	MUC1 KLMA_20428	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MUC1		KLMA_20428
W0T529	W0T529_KLUMD	unreviewed	Mitochondrial outer membrane protein OM14	KLMA_20269	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20269
W0TBM1	W0TBM1_KLUMD	unreviewed	Ankyrin repeat-containing protein YIL001W	KLMA_50388	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50388
W0T9U5	W0T9U5_KLUMD	unreviewed	Metal resistance protein YCF1	YCF1 KLMA_40176	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	YCF1		KLMA_40176
W0T5L2	W0T5L2_KLUMD	unreviewed	Uncharacterized protein	KLMA_10489	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10489
W0T8W3	W0T8W3_KLUMD	unreviewed	Magnesium transporter NIPA2	NIPA2 KLMA_20076	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NIPA2		KLMA_20076
W0T8F2	W0T8F2_KLUMD	unreviewed	UDP-N-acetylglucosamine pyrophosphorylase	QRI1 KLMA_20643	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	QRI1		KLMA_20643
W0T257	W0T257_KLUMD	unreviewed	Saccharolysin	PRD1 KLMA_10025	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PRD1		KLMA_10025
W0T4K9	W0T4K9_KLUMD	unreviewed	Protein HIR	HIR2 KLMA_10693	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HIR2		KLMA_10693
W0TC50	W0TC50_KLUMD	unreviewed	ATP-dependent helicase SGS1	SGS1 KLMA_50331	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SGS1		KLMA_50331
W0T9A9	W0T9A9_KLUMD	unreviewed	Transcriptional protein SWT1	SWT1 KLMA_40188	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SWT1		KLMA_40188
W0TB36	W0TB36_KLUMD	unreviewed	HTH La-type RNA-binding domain-containing protein	KLMA_40621	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40621
W0TBH2	W0TBH2_KLUMD	unreviewed	T-complex protein 1 subunit alpha	TCP1 KLMA_50126	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TCP1		KLMA_50126
W0T4S5	W0T4S5_KLUMD	unreviewed	Histidinol-phosphatase (HolPase) (EC 3.1.3.15)	HIS2 KLMA_10436	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HIS2		KLMA_10436
W0T869	W0T869_KLUMD	unreviewed	KpsF-like protein	KLMA_20548	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20548
W0T7L9	W0T7L9_KLUMD	unreviewed	Glycerol-3-phosphate O-acyltransferase 1	SCT1 KLMA_30327	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SCT1		KLMA_30327
W0TFY6	W0TFY6_KLUMD	unreviewed	ATP synthase subunit beta (EC 7.1.2.2)	ATP2 KLMA_60435	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ATP2		KLMA_60435
W0TJ73	W0TJ73_KLUMD	unreviewed	TEA domain-containing protein	TEC1 KLMA_70361	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TEC1		KLMA_70361
W0T3H3	W0T3H3_KLUMD	unreviewed	GTPase MTG2	MTG2 KLMA_10323	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MTG2		KLMA_10323
W0TDV0	W0TDV0_KLUMD	unreviewed	Putative mitochondrial ribosomal protein YNL122C	KLMA_60249	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60249
W0T611	W0T611_KLUMD	unreviewed	Probable serine/threonine-protein kinase YAL017W	PSK1 KLMA_20367	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PSK1		KLMA_20367
W0TD54	W0TD54_KLUMD	unreviewed	Inositol-1	INP54 KLMA_60281	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	INP54		KLMA_60281
W0TBY4	W0TBY4_KLUMD	unreviewed	Mitosis inhibitor protein kinase SWE1	SWE1 KLMA_50261	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SWE1		KLMA_50261
W0TEJ6	W0TEJ6_KLUMD	unreviewed	Ribosomal RNA-processing protein 1	RRP1 KLMA_60197	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RRP1		KLMA_60197
W0TG78	W0TG78_KLUMD	unreviewed	GTP-binding protein YPT7	YPT7 KLMA_80039	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	YPT7		KLMA_80039
W0TCU9	W0TCU9_KLUMD	unreviewed	Protein BRE4	BRE4 KLMA_50596	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BRE4		KLMA_50596
W0T832	W0T832_KLUMD	unreviewed	Pre-mRNA-splicing factor ISY1	ISY1 KLMA_30280	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ISY1		KLMA_30280
W0T457	W0T457_KLUMD	unreviewed	Uncharacterized protein	KLMA_10750	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10750
W0TBP1	W0TBP1_KLUMD	unreviewed	Chitin synthase 1	CHS1 KLMA_40217	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CHS1		KLMA_40217
W0T801	W0T801_KLUMD	unreviewed	Protein arginine methyltransferase NDUFAF7 (EC 2.1.1.320)	KLMA_30245	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30245
W0TEQ9	W0TEQ9_KLUMD	unreviewed	Rho-GTPase-activating protein LRG1	LRG1 KLMA_50632	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	LRG1		KLMA_50632
W0TC09	W0TC09_KLUMD	unreviewed	Acetyl-coenzyme A synthetase (EC 6.2.1.1)	ACS2 KLMA_50533	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ACS2		KLMA_50533
W0TAN8	W0TAN8_KLUMD	unreviewed	Uncharacterized endoplamic reticulum membrane	KLMA_40079	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40079
W0TAU5	W0TAU5_KLUMD	unreviewed	Killer toxin-resistance protein 5	KRE5 KLMA_50103	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	KRE5		KLMA_50103
W0TFG7	W0TFG7_KLUMD	unreviewed	Uncharacterized protein	KLMA_50180	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50180
W0T6W4	W0T6W4_KLUMD	unreviewed	Cell division control protein 15	CDC15 KLMA_10187	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CDC15		KLMA_10187
W0TAP8	W0TAP8_KLUMD	unreviewed	Glucose N-acetyltransferase 1-A	GNT1-A KLMA_40461	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GNT1-A		KLMA_40461
W0T7I8	W0T7I8_KLUMD	unreviewed	F-actin-capping protein subunit alpha	CAP1 KLMA_30065	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CAP1		KLMA_30065
W0TGA5	W0TGA5_KLUMD	unreviewed	Epsin-like protein	ENT5 KLMA_50500	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ENT5		KLMA_50500
W0TEP9	W0TEP9_KLUMD	unreviewed	Biotin--protein ligase	BPL1 KLMA_60514	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BPL1		KLMA_60514
W0TJL8	W0TJL8_KLUMD	unreviewed	Phosphoinositide phospholipase C (EC 3.1.4.11)	plc1 KLMA_80018	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	plc1		KLMA_80018
W0TC04	W0TC04_KLUMD	unreviewed	Uncharacterized protein YJL016W/YJL017W	KLMA_40282	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40282
W0T8T3	W0T8T3_KLUMD	unreviewed	Forkhead transcription factor HCM1	HCM1 KLMA_30500	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HCM1		KLMA_30500
W0T5B2	W0T5B2_KLUMD	unreviewed	RSC chromatin remodeling complex subunit RSC8	SWI3 KLMA_10379	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SWI3		KLMA_10379
W0TH51	W0TH51_KLUMD	unreviewed	Suppressor of stem-loop protein 1	SSL1 KLMA_80072	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SSL1		KLMA_80072
W0TAH4	W0TAH4_KLUMD	unreviewed	UBP3-associated protein BRE5	BRE5 KLMA_40014	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BRE5		KLMA_40014
W0TG51	W0TG51_KLUMD	unreviewed	Cytochrome B pre-mRNA-processing protein 6	CBP6 KLMA_80311	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CBP6		KLMA_80311
W0TDH1	W0TDH1_KLUMD	unreviewed	Translation machinery-associated protein 64	TMA64 KLMA_40145	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TMA64		KLMA_40145
W0TG49	W0TG49_KLUMD	unreviewed	Uncharacterized protein YNR029C	KLMA_70200	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_70200
W0T5D7	W0T5D7_KLUMD	unreviewed	Chitin synthase 3	CHS3 KLMA_10656	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CHS3		KLMA_10656
W0TEE9	W0TEE9_KLUMD	unreviewed	Uncharacterized protein YIL067C	KLMA_70169	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_70169
W0TCS6	W0TCS6_KLUMD	unreviewed	Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit OST6	OST6 KLMA_40592	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	OST6		KLMA_40592
W0THS9	W0THS9_KLUMD	unreviewed	Trehalose-6-phosphate synthase (EC 2.4.1.15) (UDP-glucose-glucosephosphate glucosyltransferase)	TPS1 KLMA_80317	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TPS1		KLMA_80317
W0TDE4	W0TDE4_KLUMD	unreviewed	30S ribosomal protein S10	KLMA_40120	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40120
W0T9P0	W0T9P0_KLUMD	unreviewed	Protein ATS1	ATS1 KLMA_30236	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ATS1		KLMA_30236
W0TDU4	W0TDU4_KLUMD	unreviewed	Transport protein particle 33 kDa subunit	TRS33 KLMA_60239	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TRS33		KLMA_60239
W0TDN0	W0TDN0_KLUMD	unreviewed	UPF0659 protein YMR090W	KLMA_60159	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60159
W0T634	W0T634_KLUMD	unreviewed	Delta(12) fatty acid desaturase	KLMA_20392	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20392
W0T4E0	W0T4E0_KLUMD	unreviewed	DNA-directed RNA polymerase II subunit RPB11	RPB11 KLMA_10271	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPB11		KLMA_10271
W0TEL7	W0TEL7_KLUMD	unreviewed	Uncharacterized aminotransferase C660.12c	KLMA_60222	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60222
W0T791	W0T791_KLUMD	unreviewed	D-serine dehydratase	DSD1 KLMA_20223	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DSD1		KLMA_20223
W0T2K0	W0T2K0_KLUMD	unreviewed	Catabolic L-serine/threonine dehydratase	CHA1 KLMA_10018	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CHA1		KLMA_10018
W0T7H7	W0T7H7_KLUMD	unreviewed	Uncharacterized protein YJR061W	KLMA_30050	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30050
W0TCF8	W0TCF8_KLUMD	unreviewed	Acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase 40 kDa form	KLMA_50451	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50451
W0T9S1	W0T9S1_KLUMD	unreviewed	Low-affinity methionine permease	MUP1 KLMA_20366	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MUP1		KLMA_20366
W0T4L4	W0T4L4_KLUMD	unreviewed	DNA-directed RNA polymerase I subunit RPA34	RPA34 KLMA_10361	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPA34		KLMA_10361
W0T6V5	W0T6V5_KLUMD	unreviewed	Phosphomethylpyrimidine kinase THI20	THI20 KLMA_30047	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	THI20		KLMA_30047
W0TK97	W0TK97_KLUMD	unreviewed	Myo-inositol transporter 2	ITR2 KLMA_80273	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ITR2		KLMA_80273
W0T3Q6	W0T3Q6_KLUMD	unreviewed	54S ribosomal protein L23	rplM KLMA_10615	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	rplM		KLMA_10615
W0T6I0	W0T6I0_KLUMD	unreviewed	Protein PLM2	PLM2 KLMA_10082	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PLM2		KLMA_10082
W0T962	W0T962_KLUMD	unreviewed	Putative glycosyltransferase HOC1	HOC1 KLMA_30031	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HOC1		KLMA_30031
W0TA73	W0TA73_KLUMD	unreviewed	Uncharacterized protein	KLMA_20541	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20541
W0T726	W0T726_KLUMD	unreviewed	DASH complex subunit HSK3	KLMA_30122	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30122
W0TA29	W0TA29_KLUMD	unreviewed	tRNA-dihydrouridine(47) synthase [NAD(P)(+)] (EC 1.3.1.89) (tRNA-dihydrouridine synthase 3)	DUS3 KLMA_40458	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DUS3		KLMA_40458
