Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
P09322	Histone H4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hhf1 PE=1 SV=2	"hhf1; hhf2; hhf3"	"SPAC1834.03c; pi061 SPBC8D2.03c; SPBC1105.12"	0.000796458111821702	0.000827692733366084	0.000785411739430308
P09627	Plasma membrane ATPase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pma1 PE=1 SV=1	pma1	SPAC1071.10c	0.00616737849888442	0.00623183517737842	0.00618174787984116
P09988	Histone H3.1/H3.2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hht1 PE=1 SV=2	"hht1; hht2"	"SPAC1834.04; pi060 SPBC8D2.04"	0.000692150954832062	0.000688911859999784	0.000681862507007047
P0C8R3	Ubiquitin-40S ribosomal protein S27b OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ubi5 PE=1 SV=2	ubi5	SPAC589.10c	0.0011583994117472	0.00116304451352847	0.00116284120145006
P0CAN8	NTF2-related export protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nxt1 PE=3 SV=1	nxt1	SPAPB1A10.03	2.76368743224777e-05	2.5787918221291e-05	2.89852900076321e-05
P0CAN9	Uncharacterized protein PB1A10.16, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAPB1A10.16 PE=4 SV=1		SPAPB1A10.16	3.01252833933051e-05	3.07031951483449e-05	2.99266163864583e-05
P0CH06	Ubiquitin-60S ribosomal protein L40 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ubi1 PE=1 SV=1	ubi1	SPAC11G7.04	5.73489525517057e-05	6.50611227859296e-05	6.16496754133209e-05
P0CT43	Transposon Tf2-8 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-8 PE=3 SV=1	Tf2-8	SPAC13D1.02c SPAC19D5.09c	9.04883354628654e-05	8.35442481201696e-05	8.66162423019465e-05
P0CT55	Elongation factor 1-alpha-B/C OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tef103 PE=1 SV=1	tef103	SPBC24E9.15c SPBC839.15c	0.0507344208116716	0.049780311564113	0.0507597901887525
P0CT56	40S ribosomal protein S14-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps1401 PE=3 SV=1	rps1401	SPAC3H5.05c	0.0020572949352091	0.00204315247576619	0.00211537023133762
P0CT59	40S ribosomal protein S22-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps2202 PE=3 SV=1	rps2202	SPAC5D6.01	0.00115192416732188	0.0011992795754631	0.00109977670471742
P0CT61	60S ribosomal protein L23-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl2302 PE=3 SV=1	rpl2302	SPCC1322.11	0.000453431325638213	0.000463574693524224	0.000464540179716566
P0CT63	40S ribosomal protein S30-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps3002 PE=3 SV=1	rps3002	SPBC19G7.03c	0.00030564978567416	0.000318158941298849	0.000310767637788546
P0CT64	40S ribosomal protein S16-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps1601 PE=2 SV=1	rps1601	SPBC18H10.14	0.00260809133676487	0.00265985253378687	0.00264113686538375
P0CT67	40S ribosomal protein S18-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps1802 PE=3 SV=1	rps1802	SPCC1259.01c SPCC825.06c	0.00300285277236369	0.00296978152183892	0.00302665103967597
P0CT69	60S ribosomal protein L20-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl2002 PE=1 SV=1	rpl2002	SPAC26A3.04	0.00399058488634955	0.00387088851182849	0.00404173866100872
P0CT72	60S ribosomal protein L2-C OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl803 PE=3 SV=1	rpl803	SPBC839.04	0.00332874987767639	0.00331247476273066	0.0034442230298471
P0CT73	40S ribosomal protein S11-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps1101 PE=2 SV=1	rps1101	SPAC31G5.03	0.0025105290579361	0.00250903214599486	0.00247580659283271
P0CT75	40S ribosomal protein S23-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps23 PE=1 SV=1	rps23	SPAC23C11.02c	0.00133693914252843	0.00128676830805632	0.00132567454494054
P0CT77	60S ribosomal protein L11-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl1101 PE=2 SV=1	rpl1101	SPAC26A3.07c	0.00300357111387102	0.00302285670380421	0.00301072869771682
P0CT80	40S ribosomal protein S28-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps2802 PE=3 SV=1	rps2802	SPCC285.15c	0.000771988708741031	0.000776736994030418	0.000801063203018058
P0CT84	60S ribosomal protein L12-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl1202 PE=3 SV=1	rpl1202	SPCC31H12.04c	0.001801920980547	0.00184272203360865	0.00185524512413056
P0CU02	Putative lysophospholipase SPAC977.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC977.09c PE=2 SV=1		SPAC977.09c	0.000122013870273333	0.000131612659954011	0.000120986679350406
P0CU09	Survival of motor neuron protein-interacting protein yip12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=yip12 PE=1 SV=1	yip12	SPAPB17E12.02	1.09569390914797e-05	1.10277780994321e-05	1.05933539655449e-05
P0CU17	26S proteasome regulatory subunit rpn501 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpn501 PE=1 SV=1	rpn501	SPAC1420.03	0.000286041538916506	0.00028493894221439	0.000279214958773583
P0CU26	Inner membrane assembly complex subunit 17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ina17 PE=3 SV=1	ina17	SPBC3B8.10	3.61723404795668e-05	3.55791288033123e-05	3.70620838056679e-05
P10505	Anaphase-promoting complex subunit 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nuc2 PE=1 SV=3	nuc2	SPAC17C9.01c SPAC1851.01	2.98598635181819e-05	2.93529538362272e-05	3.03446242773361e-05
P10506	Protein kinase byr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=byr1 PE=1 SV=1	byr1	SPAC1D4.13	1.93883597346647e-05	2.09916183430977e-05	2.06817044044662e-05
P10815	G2/mitotic-specific cyclin cdc13 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cdc13 PE=1 SV=1	cdc13	SPBC582.03	2.28932732555416e-05	2.35916989043417e-05	2.32649347172935e-05
P10989	Actin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=act1 PE=1 SV=1	act1	pi012 SPBC32H8.12c	0.00541903984664892	0.00543084500909934	0.00538180307452291
P11620	GTP-binding protein ypt1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ypt1 PE=1 SV=2	ypt1	SPBC1703.10	0.00042104809400193	0.000422955784782233	0.000417384580170431
P12000	DNA ligase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cdc17 PE=3 SV=1	cdc17	SPAC20G8.01 SPAC57A10.13c	5.09780101914205e-05	5.17679766675082e-05	5.13008084245245e-05
P13681	Serine/threonine-protein phosphatase PP1-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dis2 PE=1 SV=1	dis2	SPBC776.02c	0.000109356975791772	0.000103645920198475	0.000104621876959017
P14068	Exportin-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=xpo1 PE=1 SV=3	xpo1	SPAC1805.17 SPAC1B2.01	0.000131958568992556	0.000130519528208719	0.00012788544893174
P14575	Cytochrome c oxidase subunit 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cox3 PE=3 SV=4	cox3	SPMIT.04	1.16260190065832e-05	1.10914448475215e-05	1.05461107511978e-05
P14605	Adenylate cyclase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cyr1 PE=1 SV=1	cyr1	SPBC19C7.03	2.11851622213722e-05	2.1061483844201e-05	2.07626776563763e-05
P14965	Orotidine 5'-phosphate decarboxylase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ura4 PE=3 SV=1	ura4	SPCC330.05c	0.000110862306291984	0.000110218175893507	0.000109899128122362
P15258	Protein ral2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ral2 PE=1 SV=1	ral2	SPBC21.05c	1.11891701570397e-05	1.09713763370765e-05	1.07547838235209e-05
P15398	DNA-directed RNA polymerase I subunit rpa1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpa1 PE=1 SV=2	rpa1	SPBC4C3.05c	0.000260961611572594	0.000260720263807447	0.000257340156779048
P15567	Phosphoribosylaminoimidazole carboxylase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ade6 PE=3 SV=1	ade6	SPCC1322.13	0.000405661320925006	0.000412931957991051	0.000409256419205366
P17478	60S acidic ribosomal protein P2-beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpp202 PE=1 SV=1	rpp202	SPBC23G7.15c	0.000628162657979369	0.000609162714596853	0.000595999835789503
P17608	GTP-binding protein ryh1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ryh1 PE=1 SV=1	ryh1	SPAC4C5.02c	2.6571455136433e-05	2.64963399201967e-05	2.68969386076057e-05
P17609	GTP-binding protein ypt2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ypt2 PE=3 SV=1	ypt2	SPAC9E9.07c	8.92222450276835e-05	8.75013968812891e-05	8.89063037453939e-05
P17610	GTP-binding protein ypt3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ypt3 PE=1 SV=1	ypt3	SPAC18G6.03	0.000332229957605469	0.000315060916174193	0.000315900238350358
P17871	TATA-box-binding protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tbp1 PE=3 SV=1	tbp1	SPAC29E6.08 SPAC30.12	1.92541547711772e-05	1.96697601729182e-05	1.89053517209281e-05
P17937	60S ribosomal protein L7-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rlp7 PE=3 SV=1	rlp7	SPAC664.06	8.12479097130863e-05	8.12509578645578e-05	8.11585298849559e-05
P18253	Peptidyl-prolyl cis-trans isomerase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppi1 PE=3 SV=1	ppi1	SPBC28F2.03	0.00413844142678524	0.00409002412455303	0.00410436659018016
P18296	Separin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cut1 PE=1 SV=3	cut1	SPCC5E4.04	1.16020169858595e-05	1.02927839899183e-05	1.03465375888095e-05
P18869	3-isopropylmalate dehydrogenase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=leu1 PE=1 SV=1	leu1	SPBC1A4.02c SPBC1E8.07c	0.00112361126260311	0.00109587590946705	0.00109211113786039
P19117	Inorganic pyrophosphatase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppa1 PE=3 SV=2	ppa1	SPAC23C11.05	0.00293503717134701	0.00288548015801062	0.00291764198402085
P20772	Bifunctional purine biosynthetic protein ADE1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ade1 PE=3 SV=1	ade1	SPBC405.01 SPBC4C3.02c	0.000633191154508531	0.000637707913391281	0.000633220773712118
P21534	Cytochrome c oxidase subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cox2 PE=3 SV=4	cox2	SPMIT.11	0.00026564894361978	0.000271385711373269	0.000257678184413167
P21547	Ribosomal protein var1, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=var1 PE=3 SV=3	var1	SPMIT.08	7.22538515143838e-06	7.42159667928299e-06	7.21854051070928e-06
P21565	Signal recognition particle 54 kDa protein homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=srp54 PE=1 SV=1	srp54	SPCC188.06c	0.00010858660925283	0.000109217286296596	0.000107313205154597
P21696	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gpd1 PE=1 SV=2	gpd1	SPBC215.05	0.00124188565011948	0.00128086558767696	0.0012667553548012
P21911	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sdh2 PE=3 SV=3	sdh2	SPAC140.01	0.000111568341649722	0.000110001987523851	0.000113774404153894
P22068	ATP synthase subunit beta, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atp2 PE=1 SV=1	atp2	SPAC222.12c	0.00107942812084098	0.00113198907231793	0.00108937200248686
P22189	Calcium-transporting ATPase 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cta3 PE=1 SV=1	cta3	SPBC24E9.06 SPBC839.06	9.51164439497215e-06	9.84908286382582e-06	9.10699466984211e-06
P22192	Double-strand-specific pac1 ribonuclease OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pac1 PE=1 SV=1	pac1	SPBC119.11c	1.99198740026557e-05	1.76063034593857e-05	1.83932948380288e-05
P22193	DNA damage checkpoint control protein rad1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad1 PE=1 SV=2	rad1	SPAC1952.07	1.0946611052762e-06	1.06663784957148e-06	1.10406550476223e-06
P22194	Protein phosphatase 1 regulatory subunit SDS22 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sds22 PE=1 SV=2	sds22	SPAC4A8.12c	5.19869812772516e-05	5.12554512056434e-05	5.17465954315545e-05
P22774	Heat shock 70 kDa protein, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ssp1 PE=2 SV=2	ssp1	SPAC664.11	0.00241169622625791	0.00244889561893832	0.00240496940074758
P22987	Protein kinase kin1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=kin1 PE=1 SV=3	kin1	SPBC4F6.06	6.17598006866734e-05	6.3146702199098e-05	6.0283593389799e-05
P23566	Ubiquitin-conjugating enzyme E2 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rhp6 PE=1 SV=3	rhp6	SPAC18B11.07c	4.23428467756405e-05	4.15777296212758e-05	4.10282122651033e-05
P23635	Minor serine/threonine-protein phosphatase PP2A-1 catalytic subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppa1 PE=3 SV=1	ppa1	SPAC823.15	3.35594936025953e-05	3.31946389811492e-05	3.15337524781852e-05
P23636	Major serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppa2 PE=3 SV=1	ppa2	SPBC16H5.07c	3.20824688894727e-05	3.30951326651382e-05	3.75119910788484e-05
P23880	Serine/threonine-protein phosphatase PP1-2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sds21 PE=3 SV=1	sds21	SPCC31H12.05c	7.23419768920368e-05	7.19144928491122e-05	7.16212131778336e-05
P24339	Kinesin-like protein cut7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cut7 PE=1 SV=3	cut7	SPAC25G10.07c	1.79485678750227e-05	1.72337353755351e-05	1.76650280644783e-05
P24487	ATP synthase subunit alpha, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atp1 PE=3 SV=1	atp1	SPAC14C4.14	0.00109870656941842	0.00113130836338221	0.00112334807538812
P24782	ATP-dependent RNA helicase dbp2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dbp2 PE=2 SV=2	dbp2	SPBP8B7.16c	0.00023003687364612	0.000241892354019972	0.000233646278613726
P25295	Tubulin gamma chain OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tug1 PE=3 SV=1	tug1	SPBC32F12.04	1.19354188676125e-05	1.16136073359699e-05	1.15556914946466e-05
P25457	60S ribosomal protein L7-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl702 PE=3 SV=1	rpl702	SPAC3H5.07	0.000761866117184641	0.000774580878361346	0.000783847149691546
P26659	General transcription and DNA repair factor IIH helicase subunit XPD OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad15 PE=1 SV=2	rad15	SPAC1D4.12	9.95089062259171e-06	9.87244205427816e-06	9.66573437628257e-06
P27574	Tyrosine-protein phosphatase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pyp1 PE=1 SV=1	pyp1	SPAC26F1.10c	3.59136598516555e-06	3.70932590075121e-06	3.52680970573835e-06
P27584	Guanine nucleotide-binding protein alpha-1 subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gpa1 PE=3 SV=4	gpa1	SPBC24C6.06	6.29741745862436e-06	6.29515419213072e-06	6.54659882570808e-06
P28040	DNA polymerase alpha catalytic subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pol1 PE=1 SV=1	pol1	SPAC3H5.06c	3.89756513537624e-05	3.79866690793001e-05	3.84339060376487e-05
P28189	40S ribosomal protein S13 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps13 PE=1 SV=2	rps13	SPAC6F6.07c	0.00225495799723744	0.00224413583867647	0.00229049956021246
P28706	DNA repair protein rad13 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad13 PE=2 SV=2	rad13	SPBC3E7.08c	4.86614959128239e-06	4.99668911513769e-06	5.05004620343976e-06
P28745	Protein pim1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pim1 PE=1 SV=2	pim1	SPBC557.03c	0.000111060889760559	0.000110409743224158	0.000111192678131756
P28748	GTP-binding nuclear protein spi1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spi1 PE=1 SV=1	spi1	SPBC1289.03c	0.00134906978873503	0.00124847396101951	0.00128762100041905
P28758	Superoxide dismutase [Cu-Zn] OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sod1 PE=2 SV=1	sod1	SPAC821.10c	5.05064421329861e-05	5.51765736220746e-05	5.54628091939175e-05
P29458	DNA replication licensing factor mcm4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mcm4 PE=1 SV=2	mcm4	SPCC16A11.17 SPCC24B10.01	4.29938256343707e-05	4.14279905456276e-05	4.17456171248472e-05
P30261	DNA polymerase delta subunit 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cdc27 PE=1 SV=1	cdc27	SPBC1734.02c SPBC337.18c	3.63254628970664e-05	3.81658587169305e-05	3.60542798799252e-05
P30316	DNA polymerase delta catalytic subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pol3 PE=1 SV=2	pol3	SPBC336.04	4.19551674378218e-05	4.07119759378808e-05	4.16335315647021e-05
P30655	Probable proteasome subunit beta type-5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pts1 PE=3 SV=3	pts1	SPAC4A8.13c	0.000120624355325448	0.000122145995468471	0.000119445138074392
P30666	DNA replication licensing factor mcm3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mcm3 PE=1 SV=2	mcm3	SPCC1682.02c	8.80454456239223e-05	8.75260356302218e-05	8.88183786691511e-05
P30776	Cohesin subunit rad21 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rad21 PE=1 SV=1	rad21	SPCC338.17c	1.47520430011519e-05	1.48223849333477e-05	1.44709860772454e-05
P30821	P25 protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=obr1 PE=1 SV=1	obr1	SPAC3C7.14c	0.00187055506771366	0.0018671589212594	0.00199114709489085
P31209	Polyadenylate-binding protein, cytoplasmic and nuclear OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pab1 PE=1 SV=2	pab1	SPAC57A7.04c	0.00237881731477504	0.00244557329150108	0.00238955033719698
P31317	Ornithine carbamoyltransferase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=arg3 PE=1 SV=1	arg3	SPAC4G9.10	6.15187826798223e-05	6.18509311783234e-05	6.15405547407376e-05
P31318	Protein arg11, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=arg11 PE=3 SV=2	arg11	SPAC4G9.09c	0.000712872891767548	0.000724179875223586	0.000703007200325914
P31406	V-type proton ATPase catalytic subunit A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vma1 PE=3 SV=1	vma1	SPAC343.05	0.000652363139076411	0.00064722018693051	0.000643961813325221
P31411	V-type proton ATPase subunit B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vma2 PE=1 SV=2	vma2	SPAC637.05c	0.000492629963153317	0.000497986258496607	0.000491102000316869
P32235	GTP-binding protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gtp1 PE=3 SV=2	gtp1	SPBC354.01 SPBC649.06	7.0451796575738e-05	7.15184527250193e-05	6.9404568903526e-05
P32390	Actin-related protein 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=act2 PE=1 SV=1	act2	SPAC630.03	0.000229172377589503	0.000237629489454998	0.000228424530153853
P32434	Geranylgeranyl transferase type-1 subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwg2 PE=3 SV=1	cwg2	SPAC2E1P5.04c	6.60044910681041e-05	6.0742626809906e-05	6.32419079789823e-05
P32747	Dihydroorotate dehydrogenase (quinone), mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ura3 PE=1 SV=1	ura3	SPAC57A10.12c	0.000178407398795064	0.000168897637810635	0.000172600075329366
P33075	Adenylate kinase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=adk1 PE=1 SV=1	adk1	SPAC4G9.03	0.000836713425025816	0.000830117134023181	0.000830970763142066
P33277	GTPase-activating protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gap1 PE=4 SV=1	gap1	SPBC646.12c	1.27457026676388e-05	1.24357763415874e-05	1.27642156506664e-05
P33520	Cell division cycle-related protein res1/sct1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=res1 PE=1 SV=1	res1	SPBC725.16	2.22049773823507e-06	2.26185085563588e-06	2.49014986303634e-06
P33886	Protein kinase wis1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=wis1 PE=1 SV=1	wis1	SPBC409.07c	3.59344730398958e-05	3.58982684072533e-05	3.39282338347917e-05
P35551	rRNA 2'-O-methyltransferase fibrillarin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fib1 PE=1 SV=1	fib1	SPBC2D10.10c	0.000565336411286847	0.000585369488659545	0.000574133266211125
P35669	Glutathione synthetase large chain OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gsa1 PE=1 SV=2	gsa1	SPAC3F10.04	0.000124239696737598	0.000121635344433486	0.000119511751394506
